,road_empty %,average_latency,fps
0,1.0,0.0161283016204834,62.00280869809452
1,1.0,0.0160675048828125,62.237416904083574
2,1.0,0.015844821929931634,63.1121008757411
3,1.0,0.015825569629669176,63.188878719742135
4,1.0,0.016082954406738258,62.177630720698374
5,1.0,0.0161167780558268,62.04714096924997
6,1.0,0.016127109527587856,62.007391857130315
7,1.0,0.01605978608131405,62.26733002150784
8,1.0,0.01596856117248531,62.62304970362977
9,1.0,0.016125488281249958,62.013626040878286
10,1.0,0.016175465150312898,61.82202432556668
11,1.0,0.016061544418334916,62.26051330770276
12,1.0,0.01607814201941852,62.19624125674727
13,1.0,0.0160997765404837,62.11266333327358
14,1.0,0.016091442108154243,62.14483408502311
15,1.0,0.01630857586860652,61.31743250034282
16,1.0,0.01630109899184278,61.345557161539176
17,1.0,0.01628785663180876,61.39543235216642
18,1.0,0.016263535148219013,61.48724683080407
19,1.0,0.016229748725891065,61.615248448345696
20,1.0,0.016227415629795572,61.62410717846374
21,1.0,0.016187461939724958,61.77620702513856
22,1.0,0.016158093576845865,61.888489210940975
23,1.0,0.0161191324392954,62.03807827536604
24,1.0,0.016048927307128855,62.30946036846992
25,1.0,0.01615486695216247,61.90085024910349
26,1.0,0.016103055742051817,62.10001480579748
27,1.0,0.01603634016854417,62.35836790002336
28,1.0,0.015980432773458494,62.576528068806454
29,1.0,0.015937089920043897,62.74671254394514
30,1.0,0.015889875350459878,62.93315573246825
31,1.0,0.01584853231906886,63.09732534644902
32,1.0,0.015805916352705476,63.26744857338382
33,1.0,0.015786346267251363,63.34588023540895
34,1.0,0.01577311924525665,63.39900082228337
35,1.0,0.01576240195168385,63.44210755856109
36,1.0,0.015758810816584364,63.456564815640355
37,1.0,0.015729050887258386,63.57662691587252
38,1.0,0.01570089046771705,63.690655129154756
39,1.0,0.01575138568878169,63.48647793649107
40,1.0,0.015720693076529107,63.61042704236708
41,1.0,0.01569911411830352,63.69786170508213
42,1.0,0.015666135521822146,63.83195131990591
43,1.0,0.015688029202547887,63.74286961663676
44,1.0,0.015627008014255046,63.9917762304719
45,1.0,0.015568867973659296,64.23074572228906
46,1.0,0.015508149532561554,64.48222580652569
47,1.0,0.01550471285978948,64.4965185129896
48,1.0,0.015469424578608247,64.64364559382777
49,1.0,0.015428090095519969,64.81683693890156
50,1.0,0.015384047639136169,65.00239881317418
51,1.0,0.01533601375726548,65.2059926280548
52,1.0,0.015289909434768337,65.40261106622776
53,1.0,0.01525116849828644,65.568746428338
54,1.0,0.015211504155939222,65.7397184228857
55,1.0,0.015170757259641319,65.91628768988971
56,1.0,0.015131532100208962,66.08716112667733
57,1.0,0.015093762299110094,66.25253400598196
58,1.0,0.015060101525258156,66.40061478488992
59,1.0,0.015028591950734404,66.53983309135843
60,1.0,0.014993499536983248,66.69557013913804
61,1.0,0.014962188659175696,66.83514175492908
62,1.0,0.014931360880533802,66.97313178624678
63,1.0,0.014892484992742486,67.1479609002344
64,1.0,0.014853525161743113,67.32408563696448
65,1.0,0.014823230830105817,67.46167630129669
66,1.0,0.01479453471169538,67.5925278818995
67,1.0,0.014764431644888436,67.73034167869292
68,1.0,0.014739202416461398,67.84627632789379
69,1.0,0.014711897713797386,67.97219634433438
70,1.0,0.014683280192630346,68.1046732665299
71,1.0,0.014655285411410812,68.23476799853968
72,1.0,0.014631963755986414,68.3435263151788
73,1.0,0.014638140394880917,68.31468841149444
74,1.0,0.014646202723185174,68.27708307061624
75,1.0,0.014627566463068864,68.36407153061056
76,1.0,0.014608305770081313,68.4542078827553
77,1.0,0.014587857784369008,68.55016101620534
78,1.0,0.014563316031347303,68.66568011347938
79,1.0,0.014540809392929028,68.77196261758885
80,1.0,0.014516032772299636,68.88934571078264
81,1.0,0.014490124655932865,69.01251878399528
82,1.0,0.014471349945987515,69.1020536254305
83,1.0,0.014455840701148576,69.17619117928894
84,1.0,0.01443747632643751,69.26418283843884
85,1.0,0.01441675563191254,69.36373380612952
86,1.0,0.014397374514875695,69.45710823642027
87,1.0,0.014382435516877557,69.52925315232709
88,1.0,0.014366827654034854,69.60478848085539
89,1.0,0.014353224966261072,69.67075360071458
90,1.0,0.014340437375582132,69.73288009351292
91,1.0,0.014335155487060498,69.75857366197675
92,1.0,0.014320781154017246,69.82859309455206
93,1.0,0.014330950189144006,69.77904373413571
94,1.0,0.014340721933465209,69.73149640858881
95,1.0,0.014343395829200696,69.71849706358736
96,1.0,0.014348701103446361,69.69271941693829
97,1.0,0.014351384980337913,69.6796860630558
98,1.0,0.014354864756266229,69.66279494646419
99,1.0,0.014403619766235306,69.42699239702101
100,1.0,0.014409400448940722,69.39914006439545
101,1.0,0.01440799937528718,69.40588862845284
102,1.0,0.014406769021043455,69.41181596923887
103,1.0,0.014409716312701838,69.3976188218586
104,1.0,0.01441593170166011,69.36769823103712
105,1.0,0.014420594809190236,69.34526718431202
106,1.0,0.014416768172076884,69.36367347134359
107,1.0,0.014412977077342801,69.38191843599057
108,1.0,0.014417363962995852,69.36080704951596
109,1.0,0.01441522511568932,69.37109840286952
110,1.0,0.014415098740173845,69.37170657132384
111,1.0,0.014412762863295372,69.38294964573902
112,1.0,0.014411860862664369,69.38729214286396
113,1.0,0.014410842928970023,69.3921934288595
114,1.0,0.014410719664200447,69.39278698788588
115,1.0,0.014439461560084856,69.25465993581851
116,1.0,0.014438366278623879,69.2599135319422
117,1.0,0.014438069472878621,69.261337319263
118,1.0,0.01443644731986418,69.26911987716159
119,1.0,0.014435340960820464,69.27442882811982
120,1.0,0.014435393751160121,69.2741754910311
121,1.0,0.014436907455569357,69.26691211934228
122,1.0,0.014438086408909694,69.26125607496735
123,1.0,0.014424722040853143,69.32542597131774
124,1.0,0.01442283058166499,69.3345175440977
125,1.0,0.014422870817638529,69.33432411923461
126,1.0,0.014422489902165882,69.33615532293256
127,1.0,0.014423280954360912,69.33235254615543
128,1.0,0.014421501825022092,69.3409058316621
129,1.0,0.014420615709744915,69.34516667857928
130,1.0,0.014420478398563247,69.3458269803055
131,1.0,0.014416672966696948,69.36413153784075
132,1.0,0.014420573872731093,69.34536786299277
133,1.0,0.014419785186425912,69.34916068939442
134,1.0,0.014419315479419798,69.3514197277441
135,1.0,0.014418542385101268,69.35513821655812
136,1.0,0.014417620470924049,69.35957303195042
137,1.0,0.014415823894998252,69.36821698737332
138,1.0,0.014412737578796775,69.38307136536955
139,1.0,0.014412571702684625,69.38386990392078
140,1.0,0.014409087228436791,69.40064864250861
141,1.0,0.014408301299726409,69.40443423535211
142,1.0,0.014406510999986293,69.41305913700766
143,1.0,0.014407239026493447,69.40955155676266
144,1.0,0.014406643242671524,69.41242197475025
145,1.0,0.014406529191422088,69.41297148763759
146,1.0,0.01440548085841998,69.41802289199542
147,1.0,0.014430200731432068,69.29910530085598
148,1.0,0.014436176159237807,69.27042098749212
149,1.0,0.014437920252482049,69.2620531567272
150,1.0,0.01444567434045648,69.22487496477788
151,1.0,0.014454543590545604,69.18239885858989
152,1.0,0.014463412216286204,69.1399778313704
153,1.0,0.014469882110496572,69.10906338860852
154,1.0,0.014476788428521877,69.07609411696728
155,1.0,0.014483178273225393,69.04561838119947
156,1.0,0.014490564917303146,69.01042200265792
157,1.0,0.01449765434748005,68.97667553881347
158,1.0,0.014505915671774379,68.93739234578626
159,1.0,0.014519621431827497,68.8723190680417
160,1.0,0.014530455844002433,68.82096547664459
161,1.0,0.014548294338179177,68.73658016223207
162,1.0,0.014566202105188617,68.65207504183886
163,1.0,0.014577696963054332,68.597941261531
164,1.0,0.014584321686715746,68.56678160842122
165,1.0,0.014590289219316184,68.53873730454178
166,1.0,0.014596606443028204,68.5090746197128
167,1.0,0.014603180544716923,68.47823300806726
168,1.0,0.014615067363490672,68.42253785966535
169,1.0,0.014629452368792319,68.35525861058265
170,1.0,0.014650459178009879,68.25724626440277
171,1.0,0.014647913533587742,68.26910861447911
172,1.0,0.014645711534974157,68.27937294900192
173,1.0,0.014655883284820861,68.2319844233273
174,1.0,0.01466131346566332,68.20671301667427
175,1.0,0.014664469794793515,68.19203244259405
176,1.0,0.014673872856096986,68.14833478569365
177,1.0,0.014675556943657646,68.14051445128774
178,1.0,0.014677347417650229,68.13220206244155
179,1.0,0.01468334065543276,68.10439282630178
180,1.0,0.014689653617900991,68.0751245748496
181,1.0,0.014686859571016706,68.08807527331552
182,1.0,0.014698531458286593,68.03400753591815
183,1.0,0.014720968578172719,67.93031278408773
184,1.0,0.01473695265280229,67.85663383466499
185,1.0,0.014755350287242555,67.77202713137878
186,1.0,0.01475177091710703,67.78847133806427
187,1.0,0.014749988596490042,67.79666258440115
188,1.0,0.014755627465626503,67.7707540617651
189,1.0,0.014761518177233198,67.74370955572223
190,1.0,0.014766746790621246,67.71972284614013
191,1.0,0.014769611259301457,67.70658905258797
192,1.0,0.01478032250478473,67.65752233594883
193,0.9948453608247423,0.014801995041444084,67.55846068047595
194,0.9897435897435898,0.015638929758316385,63.942994530570445
195,0.9897959183673469,0.016476835523332824,60.69126553966636
196,0.9847715736040609,0.016471742978555855,60.71002936980468
197,0.9797979797979798,0.017239259951042363,58.00713040118265
198,0.9748743718592965,0.017910260051938114,55.83391849700069
199,0.97,0.018689903020858722,53.50482551375241
200,0.9651741293532339,0.019468620641907606,51.36470725858349
201,0.9603960396039604,0.02022991322054717,49.431749365307084
202,0.9556650246305418,0.020986298622168886,47.650136787039216
203,0.9509803921568627,0.02173594750610048,46.00673606335021
204,0.9463414634146341,0.022503721423265368,44.437094700530494
205,0.941747572815534,0.02323884061239294,43.031406629929485
206,0.9371980676328502,0.023971321502169508,41.716515291386656
207,0.9326923076923077,0.024686479797730036,40.50800309292991
208,0.9282296650717703,0.025404025493055968,39.36384020215
209,0.9238095238095239,0.026112428165617402,38.29594067842047
210,0.919431279620853,0.026739963423019295,37.397208970717685
211,0.9150943396226415,0.027304435675998863,36.624085986110295
212,0.9107981220657277,0.02799834779730421,35.716393240042684
213,0.9065420560747663,0.02867950791510462,34.86810174568339
214,0.9023255813953488,0.029252278527548106,34.18537120307595
215,0.8981481481481481,0.029919504015533963,33.42301394704966
216,0.8940092165898618,0.030587903914913006,32.6926618699248
217,0.8899082568807339,0.031242212024303703,32.007976875071705
218,0.8858447488584476,0.03189331973524394,31.354528418530947
219,0.8818181818181818,0.03253750475970177,30.733764232545465
220,0.8778280542986425,0.03317883219654199,30.139698530565624
221,0.8738738738738738,0.03381175393456806,29.57551394509682
222,0.8699551569506727,0.034445854580455786,29.03106954900139
223,0.8660714285714286,0.03506683771099358,28.51697116921656
224,0.8622222222222222,0.03569116910298661,28.01813516151593
225,0.8584070796460177,0.03630997121861546,27.54064424835782
226,0.8546255506607929,0.03691656789065453,27.08810859563007
227,0.8508771929824561,0.03751390963269949,26.65677903985611
228,0.8471615720524017,0.038115070376333667,26.23634142942362
229,0.8434782608695652,0.03862838434136427,25.88769934468044
230,0.8398268398268398,0.039094313914641625,25.57916739972458
231,0.8362068965517242,0.0396144647022773,25.24330462409387
232,0.8326180257510729,0.04022931745635589,24.85749357007817
233,0.829059829059829,0.040689225889678646,24.576530472988505
234,0.825531914893617,0.04132043250063628,24.201101960503472
