,road_empty %,average_latency,fps
0,1.0,0.017031192779541,58.715793599686485
1,1.0,0.0163706541061401,61.08491411011687
2,1.0,0.016281684239705368,61.418707381718384
3,1.0,0.0161744356155395,61.825959419520984
4,1.0,0.016138839721679638,61.96232301983142
5,1.0,0.016031622886657663,62.37671675973935
6,1.0,0.015990223203386524,62.53821396240503
7,1.0,0.015865534543991037,63.02970739670055
8,1.0,0.015837828318277944,63.13996969179993
9,1.0,0.015801835060119583,63.28378926848717
10,1.0,0.015802816911177155,63.27985735838724
11,1.0,0.01608939965565995,62.15272299785397
12,1.0,0.016041443898127585,62.33852802469506
13,1.0,0.016012770789010145,62.45015389131269
14,1.0,0.0160186926523844,62.42706703353527
15,1.0,0.016322746872901875,61.26419822512502
16,1.0,0.01638796750236956,61.02037973015315
17,1.0,0.016378482182820595,61.05571864582793
18,1.0,0.01643737993742286,60.836946265585034
19,1.0,0.016371929645538286,61.08015497565506
20,1.0,0.016295069739932062,61.368255304206464
21,1.0,0.01627078923312096,61.45983367324255
22,1.0,0.016217998836351433,61.6598885035418
23,1.0,0.0161416629950205,61.951485439169886
24,1.0,0.016118316650390575,62.041218179925025
25,1.0,0.016211656423715394,61.68401142138316
26,1.0,0.016079478793673996,62.19107054598194
27,1.0,0.016006129128592308,62.47606725936411
28,1.0,0.015951748551993487,62.68905234686828
29,1.0,0.016148956616719518,61.92350526006546
30,1.0,0.016154304627449236,61.90300499229226
31,1.0,0.016146577894687604,61.93262786221783
32,1.0,0.016143885525790082,61.94295657030558
33,1.0,0.016133827321669587,61.98157325366219
34,1.0,0.016103805814470518,62.097122352371045
35,1.0,0.016092909706963383,62.13916676406264
36,1.0,0.01608253169704123,62.179264983757136
37,1.0,0.016035657179982992,62.3610238592704
38,1.0,0.016013316619090497,62.448025214703875
39,1.0,0.016187310218810987,61.776786043052276
40,1.0,0.016144217514410204,61.94168277944767
41,1.0,0.01609525794074644,62.13010090807054
42,1.0,0.01608785917592598,62.1586743807659
43,1.0,0.016094402833418366,62.1334019255193
44,1.0,0.016095691257052902,62.12842828740358
45,1.0,0.016087008559185476,62.16196108312585
46,1.0,0.016067017900182792,62.23930328655594
47,1.0,0.016063367327054292,62.25344783816137
48,1.0,0.016048630889581125,62.310611221621805
49,1.0,0.01602777481079097,62.39169265884202
50,1.0,0.016011354969996987,62.45567610448075
51,1.0,0.01604031599484953,62.34291146889471
52,1.0,0.0160125021664601,62.45120154266752
53,1.0,0.015980248098020153,62.577251233283
54,1.0,0.015956185080788308,62.67162200343414
55,1.0,0.015928596258163404,62.780171196033685
56,1.0,0.015901908539889105,62.885533361706386
57,1.0,0.015875705357255562,62.989327245417606
58,1.0,0.015853813139058728,63.07630796633522
59,1.0,0.015827842553456577,63.17980461472395
