latency_od,latency_whole
2.704385986328125,2.704702615737915
0.039523937225341796,0.039640188217163086
0.04379878234863281,0.04392361640930176
0.036352863311767576,0.03647184371948242
0.03440560150146484,0.03452444076538086
0.034522079467773435,0.03463864326477051
0.03500284957885742,0.03510236740112305
0.03451558303833008,0.03461790084838867
0.03339750289916992,0.03350639343261719
0.03376521682739258,0.033873796463012695
0.032562976837158204,0.03266000747680664
0.033479934692382814,0.033577919006347656
0.053041057586669924,0.0531463623046875
0.04993270492553711,0.050040245056152344
0.047483551025390626,0.04758405685424805
0.04743695831298828,0.04755902290344238
0.03433039855957031,0.03442192077636719
0.033654014587402345,0.03374767303466797
0.03700831985473633,0.03710007667541504
0.034083873748779296,0.03418540954589844
0.054000801086425784,0.05410456657409668
0.04803798294067383,0.04814934730529785
0.046338497161865236,0.04644656181335449
0.03197145652770996,0.032061100006103516
0.051270977020263675,0.05137276649475098
0.04657497787475586,0.04666399955749512
0.036853759765625,0.03694343566894531
0.03144483184814453,0.031548500061035156
0.060004959106445314,0.060102224349975586
0.044360000610351565,0.0444636344909668
0.03135971260070801,0.03144383430480957
0.03162678337097168,0.03171133995056152
0.03032208061218262,0.030406713485717773
0.02996089553833008,0.030043840408325195
0.05040460968017578,0.05050802230834961
0.04566531372070313,0.045762062072753906
0.0437916488647461,0.04389524459838867
0.0440928955078125,0.044193267822265625
0.031062240600585937,0.031152963638305664
0.03229372787475586,0.03239178657531738
0.05676332855224609,0.056862592697143555
0.04686931228637695,0.04695844650268555
0.04912822341918945,0.049226999282836914
0.048975807189941406,0.04906511306762695
0.050048446655273436,0.05013704299926758
0.03373148727416992,0.0338292121887207
0.03396182250976563,0.03405570983886719
0.03140815925598144,0.03149914741516113
0.032060958862304687,0.0321497917175293
0.030472896575927735,0.030564069747924805
0.04176496124267578,0.04194998741149902
0.03218787384033203,0.03227949142456055
0.03520620727539062,0.03529715538024902
0.06233468627929688,0.06243324279785156
0.04496329498291016,0.045069217681884766
0.04572867202758789,0.04583144187927246
0.04730992126464844,0.04741835594177246
0.047296287536621094,0.047402143478393555
0.0382154541015625,0.038318634033203125
0.03313916778564453,0.03322434425354004
0.03373993682861328,0.0338292121887207
0.056200225830078124,0.05629467964172363
0.04919007873535156,0.049280643463134766
0.04896739196777344,0.04907631874084473
0.04858643341064453,0.04869580268859863
0.03422329711914063,0.03431057929992676
0.035645919799804686,0.03574037551879883
0.0608438720703125,0.060944557189941406
0.033808128356933594,0.033899545669555664
0.0340928955078125,0.034188032150268555
0.03383276748657227,0.03392672538757324
0.03485190582275391,0.034949302673339844
0.033562976837158205,0.03366589546203613
0.03342073440551758,0.033536434173583984
0.03630160140991211,0.03639721870422363
0.03505023956298828,0.03513813018798828
0.06467727661132812,0.0647730827331543
0.048945758819580076,0.04905438423156738
0.05092844772338867,0.05103158950805664
0.0519725112915039,0.05207633972167969
0.051846687316894534,0.05195784568786621
0.05083315277099609,0.050934791564941406
0.03472473526000976,0.03481411933898926
0.030375007629394532,0.03046894073486328
0.05548944091796875,0.055588722229003906
0.04406310272216797,0.04417109489440918
0.041310176849365235,0.041426658630371094
0.04533065414428711,0.04543709754943848
0.044234016418457034,0.0443425178527832
0.030325376510620117,0.030414104461669922
0.0526864013671875,0.05277872085571289
0.044603263854980466,0.0447077751159668
0.03215385437011719,0.0322415828704834
0.05286502456665039,0.05295681953430176
0.05171318435668945,0.0518033504486084
0.045228191375732425,0.04531693458557129
0.05068633651733399,0.05077648162841797
0.046514911651611326,0.046602487564086914
0.04557567977905273,0.045665740966796875
0.04904288101196289,0.049135446548461914
0.045067905426025394,0.04516410827636719
0.04417052841186524,0.04426074028015137
0.045789215087890626,0.04587960243225098
0.047048736572265625,0.04713892936706543
0.04683212661743164,0.046920061111450195
0.04674646377563477,0.04683494567871094
0.04577312088012695,0.04586195945739746
0.04716790390014648,0.04725909233093262
0.04555427169799805,0.04564833641052246
0.04518716812133789,0.04527688026428223
0.04574889755249024,0.045835256576538086
0.04559964752197266,0.04569363594055176
0.044875904083251955,0.04496574401855469
0.04417523193359375,0.044266462326049805
0.03170467185974121,0.03179359436035156
0.03757689666748047,0.03767204284667969
0.03078790473937988,0.030966997146606445
0.052348705291748045,0.052498817443847656
0.031929567337036134,0.03202033042907715
0.031303968429565426,0.03139853477478027
0.032815425872802735,0.032910823822021484
0.05092134475708008,0.051023244857788086
0.04759283065795898,0.047704458236694336
0.0310449275970459,0.03113102912902832
0.048464065551757814,0.04856514930725098
0.044112415313720704,0.0442197322845459
0.03121670341491699,0.03130626678466797
0.050736064910888674,0.05082559585571289
0.0450684814453125,0.04517507553100586
0.03120732879638672,0.031294822692871094
0.056412288665771484,0.05650782585144043
0.04531523132324219,0.04541969299316406
0.03152780723571778,0.03161287307739258
0.0315581111907959,0.0316472053527832
0.03127884864807129,0.03136801719665527
0.03126873588562012,0.03136086463928223
0.05310579299926758,0.05320620536804199
0.05193027114868164,0.05204319953918457
0.032244159698486326,0.03233075141906738
0.03294047927856445,0.03303098678588867
0.031143871307373047,0.031239986419677734
0.03130867195129394,0.03140449523925781
0.03130796813964844,0.03139948844909668
0.03220159912109375,0.03229093551635742
0.03243324661254883,0.03253436088562012
0.031755680084228514,0.0318453311920166
0.049205215454101565,0.049320220947265625
0.0465709114074707,0.046683311462402344
0.03132102394104004,0.03140974044799805
0.05815065765380859,0.05823922157287598
0.04383193588256836,0.04393362998962402
0.030290592193603517,0.03036975860595703
0.03362601470947266,0.0337221622467041
0.04444118499755859,0.04453134536743164
0.04507043075561523,0.045159101486206055
0.04469833755493164,0.04478931427001953
0.043725601196289064,0.04381442070007324
0.043583137512207035,0.043672800064086914
0.04914425659179687,0.0492396354675293
0.04436943817138672,0.04446673393249512
0.04315065765380859,0.04324150085449219
0.04332185745239258,0.043413639068603516
0.043181663513183595,0.04327058792114258
0.04407990264892578,0.04417061805725098
0.04378713607788086,0.04387545585632324
0.043587039947509766,0.04367661476135254
0.04337606430053711,0.04346275329589844
0.043039775848388674,0.043137311935424805
0.03039948844909668,0.030513286590576172
0.0302043514251709,0.03030872344970703
0.05120748901367188,0.05130791664123535
0.04360822296142578,0.04371762275695801
0.02918841552734375,0.029276609420776367
0.04865520095825195,0.048769474029541016
0.04055984115600586,0.04065990447998047
0.0302174072265625,0.030407428741455078
0.04386064147949219,0.04397249221801758
0.044715103149414064,0.04491543769836426
0.028588031768798827,0.028749704360961914
0.028614656448364258,0.02877354621887207
0.050990753173828125,0.05117511749267578
0.04216239929199219,0.04226541519165039
0.029617759704589845,0.02970600128173828
0.02959619140625,0.029700517654418945
0.02873651123046875,0.028834104537963867
0.03310243225097656,0.03328537940979004
0.029590112686157227,0.029685020446777344
0.0589378547668457,0.05902981758117676
0.04266035079956055,0.042768239974975586
0.04295920181274414,0.04307198524475098
0.029561248779296875,0.029651880264282227
0.052892513275146484,0.05299019813537598
0.04190288162231445,0.042003631591796875
0.04205766296386719,0.04216361045837402
0.02871999931335449,0.028809785842895508
0.02940985679626465,0.02950882911682129
0.0419035530090332,0.04201555252075195
0.04164435195922851,0.04174399375915527
0.04100796890258789,0.04110980033874512
0.04173945617675781,0.04185009002685547
0.031493215560913085,0.031584739685058594
0.05362102508544922,0.05375075340270996
0.042199134826660156,0.042305707931518555
0.04163980865478516,0.041748046875
0.02911395263671875,0.029203414916992188
0.029827552795410155,0.02992868423461914
0.04484044647216797,0.044944047927856445
0.044159774780273435,0.04427313804626465
0.042242111206054686,0.04234886169433594
0.04202345657348633,0.04213595390319824
0.028594560623168945,0.028684139251708984
0.02868262481689453,0.028777122497558594
0.05784579086303711,0.057943105697631836
0.048436161041259765,0.04853963851928711
0.029927007675170897,0.030017852783203125
0.029637344360351564,0.029723644256591797
0.029784736633300782,0.02988266944885254
0.04778387069702148,0.04790210723876953
0.046010719299316404,0.0461273193359375
0.03019308853149414,0.030303001403808594
0.029768512725830077,0.02987194061279297
0.029418432235717773,0.029526472091674805
0.029396223068237304,0.029491901397705078
0.0294936637878418,0.029587984085083008
0.028624895095825196,0.0287015438079834
0.0355456657409668,0.03572964668273926
0.029179647445678712,0.02926945686340332
0.05601484680175781,0.05619454383850098
0.04025241470336914,0.04044651985168457
0.04443247985839844,0.04462313652038574
0.04021145629882812,0.04040789604187012
0.02887295913696289,0.029045581817626953
0.030986431121826172,0.03110790252685547
0.03059859275817871,0.030788183212280273
0.029540992736816405,0.029618024826049805
0.02957686424255371,0.02965998649597168
0.02866921615600586,0.028759479522705078
0.02953183937072754,0.029623031616210938
0.02868182373046875,0.028781414031982422
0.04404083251953125,0.04417896270751953
0.029221343994140624,0.029311180114746094
0.041167327880859375,0.04131054878234863
0.04520854568481445,0.04535055160522461
0.04197785568237305,0.042089223861694336
0.030861759185791017,0.030951499938964844
0.030514656066894533,0.030611515045166016
0.030773984909057618,0.030867338180541992
0.05718636703491211,0.05730175971984863
0.04248867034912109,0.042586326599121094
0.030431583404541017,0.03052377700805664
0.031592832565307614,0.03169083595275879
0.03971062469482422,0.0398104190826416
0.04308259201049805,0.043187856674194336
0.042646209716796876,0.04275250434875488
0.04328457641601562,0.043389320373535156
0.04281887817382812,0.0429227352142334
0.04761411285400391,0.04771709442138672
0.030631071090698243,0.030722856521606445
0.05970982360839844,0.05982255935668945
0.030813087463378908,0.030897855758666992
0.030539871215820313,0.03063488006591797
0.030715999603271486,0.030808210372924805
0.03072960090637207,0.030826091766357422
0.04847312164306641,0.04859638214111328
0.031181055068969725,0.031270503997802734
0.03053468894958496,0.030625581741333008
0.054212608337402345,0.054331064224243164
0.03075551986694336,0.03084087371826172
0.05167744064331055,0.05179476737976074
0.03004627227783203,0.03013443946838379
0.030057056427001953,0.030144691467285156
0.030593984603881835,0.030682802200317383
0.05836310577392578,0.05846905708312988
0.036829696655273435,0.036922454833984375
0.031089727401733398,0.031181812286376953
0.03059065628051758,0.03068232536315918
0.03062268829345703,0.030712127685546875
0.06171062469482422,0.06181955337524414
0.044157215118408207,0.044257164001464844
0.044120094299316404,0.04422807693481445
0.043647457122802734,0.0437464714050293
0.044960800170898436,0.04506969451904297
0.04508348846435547,0.04519176483154297
0.03163993644714355,0.03174185752868652
0.031501440048217776,0.0316009521484375
0.03133900833129883,0.03143811225891113
0.03163033676147461,0.03172707557678223
0.04981484985351563,0.04994392395019531
0.045293472290039063,0.04540109634399414
0.043347038269042966,0.043463706970214844
0.04413792037963867,0.044251203536987305
0.04722671890258789,0.047341108322143555
0.04504572677612305,0.045150041580200195
0.04307436752319336,0.0431828498840332
0.030689056396484376,0.03077864646911621
0.030847360610961914,0.030942678451538086
0.031281408309936524,0.03137612342834473
0.031101919174194335,0.031198501586914062
0.031008544921875,0.031107187271118164
0.0446003532409668,0.044780731201171875
0.029924768447875977,0.03003716468811035
0.03276863861083985,0.0328829288482666
0.03588079833984375,0.0359954833984375
0.0331629753112793,0.03328824043273926
0.03157564735412598,0.031684160232543945
0.031196128845214843,0.03131604194641113
0.03104774475097656,0.031159400939941406
0.03745395278930664,0.03755378723144531
0.030442495346069336,0.03054070472717285
0.030467391967773438,0.030557870864868164
0.030572063446044923,0.030665159225463867
0.030636768341064453,0.030732154846191406
0.03025551986694336,0.03034830093383789
0.030365055084228515,0.030458450317382812
0.031052608489990235,0.03114771842956543
0.03081622314453125,0.03090667724609375
0.04780451202392578,0.04790902137756348
0.04543756866455078,0.04553699493408203
0.05117407989501953,0.051267385482788086
0.04493056106567383,0.04502248764038086
0.044399776458740235,0.04449152946472168
0.04463075256347656,0.04472184181213379
0.04390838241577148,0.043999671936035156
0.044134273529052734,0.04422330856323242
0.04511958312988281,0.04520916938781738
0.04439766311645508,0.04448819160461426
0.04575174331665039,0.04586029052734375
0.03393574523925781,0.03403043746948242
0.032176479339599606,0.03226876258850098
0.031668991088867185,0.03175950050354004
0.03153657531738281,0.03162789344787598
0.03170086479187012,0.031790733337402344
0.053561824798583985,0.05368185043334961
0.03176032066345215,0.03184962272644043
0.03215862274169922,0.032251596450805664
0.04877395248413086,0.04888319969177246
0.048379135131835935,0.04848623275756836
0.045837665557861326,0.04595136642456055
0.046117374420166016,0.04623889923095703
0.04612745666503906,0.0462644100189209
0.03304460906982422,0.03317713737487793
