empty_road_detection_result,latency_stage1,latency_stage2,latency_whole
0,1.7926741943359374,0.03335763168334961,1.827280044555664
0,0.010167807579040527,0.004426047801971435,0.014739990234375
0,0.006448991775512695,0.0013457599878311157,0.007929325103759766
0,0.010177760124206544,0.001686944007873535,0.012084722518920898
0,0.006794816017150879,0.0003827840089797974,0.007395744323730469
0,0.005761151790618897,0.00039078399538993835,0.00633549690246582
0,0.0052849922180175785,0.0003657279908657074,0.005799531936645508
0,0.006249567985534668,0.001372864007949829,0.007784605026245117
0,0.004899168014526367,0.0011409599781036378,0.006200075149536133
0,0.005590208053588867,0.0012562240362167358,0.007006168365478516
0,0.004876992225646973,0.001119711995124817,0.00613093376159668
0,0.004798495769500732,0.001145951986312866,0.006089925765991211
0,0.004696095943450928,0.0011474239826202394,0.0059812068939208984
0,0.0047571520805358885,0.0011722879409790039,0.0060710906982421875
0,0.004917920112609863,0.001131872057914734,0.00619196891784668
0,0.004926784038543701,0.0011207360029220582,0.006186246871948242
0,0.004835775852203369,0.00031270399689674376,0.005295753479003906
0,0.004088543891906739,0.0011170879602432251,0.005358457565307617
0,0.005569471836090088,0.001150272011756897,0.006867408752441406
0,0.005743775844573975,0.0011828160285949707,0.0070819854736328125
0,0.005590879917144775,0.0011452800035476685,0.006897449493408203
0,0.005223648071289062,0.0011809920072555543,0.0065615177154541016
0,0.005184544086456299,0.0011734399795532227,0.00649571418762207
0,0.004907680034637451,0.001165120005607605,0.0061969757080078125
0,0.004064000129699707,0.0015297280550003053,0.00574040412902832
0,0.005899487972259521,0.0011936960220336914,0.007282257080078125
0,0.005925568103790283,0.0012049599885940552,0.007299900054931641
0,0.00582374382019043,0.001182528018951416,0.007167816162109375
0,0.0049060478210449215,0.00035635200142860414,0.005405426025390625
0,0.004908351898193359,0.001146623969078064,0.006213665008544922
0,0.0054159040451049805,0.0011560640335083008,0.00670313835144043
0,0.00586732816696167,0.0005426560044288635,0.006564140319824219
0,0.005025983810424805,0.00031152001023292543,0.0054779052734375
0,0.0052239041328430175,0.0012530879974365235,0.0066111087799072266
0,0.004839680194854736,0.0010873279571533203,0.006081104278564453
0,0.004862783908843994,0.000933791995048523,0.005942344665527344
0,0.0056945600509643556,0.001339359998703003,0.0071756839752197266
0,0.006311295986175537,0.0003906239867210388,0.00687718391418457
0,0.004749152183532715,0.0003290239870548248,0.005231618881225586
0,0.005123744010925293,0.0004694400131702423,0.005724430084228516
0,0.005144639968872071,0.0010961920022964477,0.006373882293701172
0,0.004713727951049805,0.0010948480367660523,0.005933523178100586
0,0.004673664093017578,0.0010792959928512572,0.005875587463378906
0,0.004728799819946289,0.0010907520055770874,0.005945920944213867
0,0.00391919994354248,0.0010912319421768188,0.005127429962158203
0,0.0038762240409851074,0.001083359956741333,0.0050811767578125
0,0.0049879360198974605,0.0010939840078353883,0.006197929382324219
0,0.005388351917266845,0.0011572480201721192,0.00668644905090332
0,0.00395964789390564,0.0010823359489440917,0.0051457881927490234
0,0.003907455921173096,0.0010813119411468505,0.005098819732666016
0,0.00397545599937439,0.0010768959522247314,0.0051708221435546875
0,0.003983903884887696,0.001102303981781006,0.005198001861572266
0,0.00391267204284668,0.0010908160209655762,0.005124330520629883
0,0.0039410560131073,0.001136896014213562,0.005189418792724609
0,0.003953279972076416,0.0010935360193252564,0.005168914794921875
0,0.003884608030319214,0.0011159360408782959,0.005114555358886719
0,0.004695519924163818,0.0011080319881439208,0.005918025970458984
0,0.004692063808441162,0.001146623969078064,0.005963325500488281
0,0.004656767845153809,0.0010796799659729005,0.005852222442626953
0,0.004701759815216065,0.0010578240156173706,0.005880594253540039
0,0.004338496208190918,0.00029606398940086365,0.0047473907470703125
0,0.003990463972091675,0.0010790719985961914,0.005186319351196289
0,0.003893599987030029,0.0010819519758224487,0.005092620849609375
0,0.004642784118652344,0.001086527943611145,0.005841255187988281
0,0.004673344135284424,0.0010777920484542846,0.005876302719116211
0,0.003915456056594849,0.0010495680570602418,0.00507664680480957
