empty_road_detection_result,latency_stage1,latency_stage2,latency_whole
0,0.10077216339111328,0.043729152679443356,0.14622235298156738
0,0.004519328117370606,0.0005918400287628174,0.005263328552246094
0,0.005945663928985595,0.0005954880118370056,0.006745100021362305
0,0.005134208202362061,0.0005776960253715515,0.005865573883056641
0,0.004672544002532959,0.0005617600083351135,0.0053746700286865234
0,0.0044809279441833496,0.0005345919728279114,0.005158662796020508
0,0.004401535987854004,0.0005727360248565673,0.005124807357788086
0,0.004271679878234863,0.0005671039819717407,0.00498509407043457
0,0.0042772159576416014,0.0005851839780807495,0.005003929138183594
0,0.004230944156646729,0.0005593600273132325,0.004935026168823242
0,0.0042304000854492185,0.0005880320072174073,0.00495457649230957
0,0.0042360639572143555,0.0005293120145797729,0.004909515380859375
0,0.004278848171234131,0.0005608320236206055,0.0049591064453125
0,0.004166880130767822,0.0004941120147705078,0.004799842834472656
0,0.004284224033355713,0.0005743039846420288,0.005000114440917969
0,0.004197728157043457,0.0005151039958000183,0.004845142364501953
0,0.00417139196395874,0.0005445119738578797,0.004847288131713867
0,0.004147776126861572,0.0004844799935817718,0.00475311279296875
0,0.004107039928436279,0.000511135995388031,0.00474238395690918
0,0.004188223838806153,0.000514303982257843,0.004839181900024414
0,0.004077248096466065,0.0005028799772262573,0.004696369171142578
0,0.004135871887207031,0.0005062400102615357,0.004763126373291016
0,0.004132319927215576,0.0005253120064735412,0.004778861999511719
0,0.0041866240501403805,0.0004961279928684235,0.0048067569732666016
0,0.004056960105895996,0.0004962239861488342,0.004675865173339844
0,0.004169375896453858,0.000513375997543335,0.004807710647583008
0,0.004110591888427734,0.0005237439870834351,0.004759788513183594
0,0.004356256008148193,0.0005032640099525452,0.004984378814697266
0,0.00409168004989624,0.0004945600032806397,0.004703521728515625
0,0.0041205439567565914,0.0005150079727172851,0.004763126373291016
0,0.0041036162376403805,0.0005427520275115967,0.004767179489135742
0,0.004154911994934082,0.0004851840138435364,0.0047664642333984375
0,0.004116767883300781,0.0005129920244216919,0.004743814468383789
0,0.0041049599647521974,0.00048271998763084413,0.004700660705566406
