latency_od,latency_whole
2.0099046630859374,2.01261830329895
0.134587646484375,0.1347794532775879
0.11785266876220703,0.11795735359191895
0.09701878356933594,0.09716606140136719
0.11755939483642579,0.11773014068603516
0.12988864135742187,0.13006925582885742
0.11290425872802734,0.11302947998046875
0.10832527923583984,0.10845160484313965
0.10007673645019531,0.10027527809143066
0.11779427337646485,0.11792159080505371
0.10557504272460938,0.10571455955505371
0.11635679626464844,0.11648225784301758
0.12802774047851562,0.1282041072845459
0.11657427215576172,0.11669492721557617
0.11176505279541016,0.11188411712646484
0.11305471801757813,0.11318564414978027
0.11032371520996094,0.11044120788574219
0.1287220458984375,0.12891030311584473
0.11264015960693359,0.11277174949645996
0.1157787857055664,0.11589646339416504
0.11364112091064453,0.11376070976257324
0.1186240005493164,0.11875414848327637
0.11138365173339844,0.11150121688842773
0.11515360260009766,0.1152796745300293
0.11030857849121094,0.11042499542236328
0.11722870635986328,0.11734890937805176
0.11342578887939453,0.11354517936706543
0.11671279907226563,0.1168522834777832
0.11361885070800781,0.11375617980957031
0.11502210998535156,0.11515641212463379
0.11238601684570312,0.11250138282775879
0.11689702606201172,0.11701798439025879
0.11457373046875,0.11469173431396484
0.11773916625976563,0.11786723136901855
0.1205102081298828,0.12065529823303223
0.10965404510498047,0.10977697372436523
0.1271370849609375,0.12734746932983398
0.12575071716308595,0.12594032287597656
0.12949932861328126,0.12969732284545898
0.12882957458496094,0.12901973724365234
0.12984934997558595,0.13003182411193848
0.11783634948730469,0.11796450614929199
0.10310675048828125,0.10326290130615234
0.11593264007568359,0.11605072021484375
0.10391849517822266,0.1040351390838623
0.11532179260253907,0.11543869972229004
0.11369097900390625,0.1138157844543457
0.11511030578613281,0.11522912979125977
0.11345075225830079,0.11356782913208008
0.12154934692382813,0.12170791625976562
0.11356944274902343,0.11369156837463379
0.11514326477050782,0.11526751518249512
0.11402751922607422,0.1141507625579834
0.11634780883789063,0.11646366119384766
0.11492729949951172,0.11503958702087402
0.11353068542480468,0.1136469841003418
0.110093505859375,0.11018896102905273
0.09162556457519531,0.09175372123718262
0.11534915161132812,0.11547613143920898
0.12908114624023437,0.12926077842712402
0.11180617523193359,0.11192822456359863
0.1133086700439453,0.11344265937805176
0.11428966522216796,0.11440730094909668
0.11221478271484375,0.11234450340270996
0.1144684829711914,0.11461091041564941
0.11574822235107422,0.11586451530456543
0.11350169372558594,0.11362838745117188
0.11571810913085938,0.11583614349365234
0.11388886260986328,0.11402034759521484
0.11656339263916016,0.11669111251831055
0.11469149017333985,0.11482572555541992
0.11668899536132812,0.11682510375976562
0.11797049713134766,0.11807632446289062
0.11512947082519531,0.11524605751037598
0.11142864227294921,0.11155009269714355
0.11685775756835938,0.1169745922088623
0.11587792205810547,0.11599969863891602
0.1288682861328125,0.12905383110046387
0.11485414123535156,0.11498236656188965
0.11475657653808594,0.1148838996887207
0.11257472229003906,0.11270284652709961
0.11539791870117187,0.11551856994628906
0.11385100555419922,0.1139676570892334
0.11587881469726563,0.11600565910339355
0.11395216369628906,0.11406850814819336
0.11712076568603516,0.11722874641418457
0.11503286743164062,0.11513161659240723
0.11646880340576173,0.11658620834350586
