empty_road_detection_result,latency_stage1,latency_stage2,latency_whole
0,0.025130271911621094,0.03168870353698731,0.05794239044189453
0,0.01566028594970703,0.001435647964477539,0.017268896102905273
0,0.015228271484375,0.0011182080507278443,0.016537189483642578
0,0.015965938568115234,0.0002682879865169525,0.01642584800720215
0,0.015201568603515625,0.0011183359622955321,0.016515016555786133
0,0.015128135681152344,0.0010670080184936523,0.016388416290283203
0,0.0168302059173584,0.0010885119438171387,0.018117427825927734
0,0.015541791915893555,0.0011151360273361206,0.016852378845214844
0,0.015803098678588867,0.001117184042930603,0.01711559295654297
0,0.015139102935791016,0.0011141120195388794,0.016449451446533203
0,0.015046119689941406,0.0010885119438171387,0.0163266658782959
0,0.016202211380004883,0.001751039981842041,0.018136978149414062
0,0.01538538932800293,0.0010751999616622925,0.016655921936035156
0,0.015339374542236328,0.0010813440084457397,0.016612529754638672
0,0.01586627960205078,0.00199782395362854,0.01804041862487793
0,0.01700901985168457,0.00215449595451355,0.019370555877685547
0,0.016487836837768555,0.0026798079013824463,0.019343137741088867
0,0.016463279724121094,0.002277600049972534,0.0189511775970459
0,0.016082048416137695,0.001154047966003418,0.017451763153076172
0,0.016666173934936523,0.0014008320569992066,0.018279075622558594
0,0.01678466796875,0.0013916159868240356,0.01836562156677246
0,0.01537632942199707,0.0013803520202636719,0.016937971115112305
0,0.015192270278930664,0.0014735360145568847,0.016833782196044922
0,0.015787839889526367,0.0013711999654769898,0.017345428466796875
0,0.014882802963256836,0.0014387199878692627,0.016528606414794922
0,0.014551162719726562,0.0014632960557937622,0.016222000122070312
0,0.014843940734863281,0.0016711679697036742,0.016690492630004883
0,0.014582633972167969,0.0015308799743652343,0.016280412673950195
0,0.015366554260253906,0.001388543963432312,0.016961097717285156
0,0.015509605407714844,0.0014237120151519775,0.017141103744506836
0,0.014940023422241211,0.0017500159740447998,0.01686573028564453
0,0.014816761016845703,0.00108953595161438,0.0160977840423584
0,0.01615762710571289,0.0010711040496826172,0.01742386817932129
0,0.014809370040893555,0.0010526720285415649,0.016048908233642578
0,0.014794111251831055,0.0010324480533599853,0.016017675399780273
0,0.016149520874023438,0.0010783040523529052,0.01741957664489746
0,0.01486515998840332,0.0010803840160369873,0.016139745712280273
0,0.01480245590209961,0.001087488055229187,0.01607990264892578
0,0.014948844909667969,0.0010557440519332886,0.016199111938476562
0,0.015037775039672852,0.0010188800096511842,0.01625680923461914
0,0.014631271362304688,0.0018012160062789917,0.016628503799438477
0,0.01460576057434082,0.0003102720081806183,0.01510763168334961
0,0.01430964469909668,0.00027647998929023745,0.014774799346923828
0,0.014314413070678711,0.00048742398619651796,0.014995574951171875
0,0.015131711959838867,0.000364544004201889,0.01566791534423828
0,0.014244318008422852,0.0002768320143222809,0.014713525772094727
0,0.014451742172241211,0.0005571839809417724,0.015202760696411133
0,0.01609659194946289,0.0006741440296173096,0.016964435577392578
0,0.015156745910644531,0.0014028799533843993,0.016737937927246094
0,0.014638185501098633,0.0002611199915409088,0.015090465545654297
0,0.014355897903442383,0.00026076799631118776,0.01480722427368164
0,0.01877117156982422,0.00037279999256134035,0.019376277923583984
0,0.015017271041870117,0.00025497600436210634,0.01546621322631836
0,0.01970982551574707,0.0003409920036792755,0.02027440071105957
0,0.014371395111083984,0.00025702399015426635,0.014822006225585938
0,0.018610477447509766,0.00038912001252174375,0.019229650497436523
0,0.01457524299621582,0.0003266560137271881,0.01511526107788086
0,0.01571178436279297,0.0003031040132045746,0.016222715377807617
0,0.013401508331298828,0.0003051519989967346,0.013913154602050781
0,0.012896299362182617,0.0003061760067939758,0.013401508331298828
0,0.012670516967773438,0.00030640000104904173,0.01318049430847168
0,0.01247549057006836,0.0005591040253639222,0.013204097747802734
0,0.012370586395263672,0.00029311999678611756,0.012872695922851562
0,0.012310266494750977,0.0002908799946308136,0.012804985046386719
0,0.01301717758178711,0.0003082239925861359,0.013531684875488281
0,0.012705802917480469,0.00030003198981285096,0.013208627700805664
0,0.01286768913269043,0.0003010559976100922,0.013370990753173828
0,0.012843608856201172,0.00028083199262619017,0.01334381103515625
0,0.01233673095703125,0.0003051519989967346,0.012847661972045898
0,0.012888908386230469,0.0003167679905891418,0.013409852981567383
0,0.012800931930541992,0.0002938880026340485,0.013306140899658203
0,0.012794733047485352,0.000288096010684967,0.013286113739013672
0,0.012685298919677734,0.00033075198531150817,0.013219594955444336
0,0.012682914733886719,0.00030003198981285096,0.013186454772949219
0,0.012822389602661133,0.00028774398565292356,0.013324499130249023
0,0.012859106063842773,0.00030208000540733336,0.013362884521484375
0,0.012238740921020508,0.00028569599986076356,0.012745380401611328
0,0.01234292984008789,0.00030415999889373777,0.01285099983215332
0,0.012666940689086914,0.00027372801303863527,0.013154268264770508
0,0.012666702270507812,0.0004095999896526337,0.013257503509521484
0,0.012464761734008789,0.0003481599986553192,0.013028621673583984
0,0.012897253036499023,0.00046694400906562803,0.013573408126831055
0,0.012848138809204102,0.0005375999808311463,0.013589620590209961
0,0.012808561325073242,0.000796671986579895,0.013819694519042969
0,0.01303410530090332,0.001210368037223816,0.014448165893554688
0,0.014893531799316406,0.00108953595161438,0.016178131103515625
0,0.014905691146850586,0.0010844160318374634,0.01618218421936035
0,0.014734745025634766,0.0010936319828033446,0.016019582748413086
0,0.014732122421264648,0.0010601600408554077,0.01598644256591797
0,0.014716148376464844,0.0010455039739608765,0.015954256057739258
0,0.014206647872924805,0.0004311040043830872,0.014833211898803711
0,0.014308929443359375,0.00025817599892616274,0.014760732650756836
0,0.014195442199707031,0.00035635200142860414,0.014729022979736328
0,0.014610528945922852,0.0002705279886722565,0.01507425308227539
0,0.014107465744018555,0.00026550400257110594,0.01456594467163086
0,0.014084815979003906,0.0002654080092906952,0.014545202255249023
