empty_road_detection_result,latency_stage1,latency_stage2,latency_whole
0,0.036388397216796875,0.035814399719238284,0.07332181930541992
0,0.01514887809753418,0.0005500479936599731,0.01589512825012207
0,0.01465606689453125,0.0005561599731445313,0.015408039093017578
0,0.014383554458618164,0.0006481919884681702,0.015209197998046875
0,0.014341115951538086,0.0005490880012512207,0.015090227127075195
0,0.014266014099121094,0.0005696640014648438,0.015031814575195312
0,0.014123678207397461,0.0006379520297050476,0.014938116073608398
0,0.01411128044128418,0.0005754879713058471,0.014930009841918945
0,0.014314889907836914,0.0005437440276145935,0.015056371688842773
0,0.014281988143920898,0.0006440960168838501,0.015102624893188477
0,0.014191627502441406,0.0005560320019721985,0.014941930770874023
0,0.014135360717773438,0.0005519359707832337,0.01488494873046875
0,0.014127731323242188,0.000549888014793396,0.014876842498779297
0,0.014276981353759766,0.0005804160237312317,0.015093088150024414
0,0.014140844345092773,0.0005580800175666809,0.014896631240844727
0,0.01432490348815918,0.0005580800175666809,0.015077590942382812
0,0.01680922508239746,0.0005478399991989135,0.01755213737487793
0,0.016399145126342773,0.0005611519813537597,0.01715707778930664
0,0.014814138412475586,0.0005519359707832337,0.015566587448120117
0,0.01431894302368164,0.0006502400040626526,0.015146493911743164
0,0.014217853546142578,0.0006553599834442139,0.015046358108520508
0,0.014589786529541016,0.0006113280057907104,0.015398740768432617
0,0.014055967330932617,0.0005611519813537597,0.014815092086791992
0,0.01428985595703125,0.0005631999969482422,0.01504969596862793
0,0.014269113540649414,0.0005592640042304993,0.015033483505249023
0,0.014150142669677734,0.0005652480125427246,0.014912843704223633
0,0.014159917831420898,0.0005662720203399659,0.014922857284545898
0,0.014012813568115234,0.0006594560146331787,0.014845609664916992
0,0.0211637020111084,0.0006945279836654663,0.022083044052124023
0,0.013471364974975586,0.0005324800014495849,0.014204740524291992
0,0.011778831481933594,0.0005375999808311463,0.012511968612670898
0,0.012187719345092773,0.0006369280219078064,0.012995243072509766
0,0.011786460876464844,0.0005375999808311463,0.01252126693725586
0,0.011954069137573242,0.0006533120274543762,0.012776613235473633
0,0.01189422607421875,0.0005283839702606201,0.012618541717529297
0,0.012191057205200195,0.0005478399991989135,0.012933731079101562
