empty_road_detection_result,latency_stage1,latency_stage2,latency_whole
0,0.034397125244140625,0.030743122100830078,0.06514811515808105
0,0.01535797119140625,0.0019876956939697266,0.017351388931274414
0,0.015712499618530273,0.0019199848175048828,0.017639636993408203
0,0.015172719955444336,0.0011546611785888672,0.01633310317993164
0,0.014708757400512695,0.0013701915740966797,0.016088485717773438
0,0.013627290725708008,0.0014214515686035156,0.01505589485168457
0,0.014735937118530273,0.0013988018035888672,0.016140222549438477
0,0.014357328414916992,0.0011157989501953125,0.015479564666748047
0,0.014557600021362305,0.0011556148529052734,0.015720367431640625
0,0.014674186706542969,0.0011749267578125,0.015854597091674805
0,0.015129327774047852,0.0011799335479736328,0.01631474494934082
0,0.014595270156860352,0.0012621879577636719,0.015863656997680664
0,0.014711141586303711,0.0011279582977294922,0.015845060348510742
0,0.014592885971069336,0.0011451244354248047,0.015744686126708984
0,0.015182256698608398,0.0017337799072265625,0.016921043395996094
0,0.015024185180664062,0.001161813735961914,0.016192197799682617
0,0.01449275016784668,0.0011327266693115234,0.015632152557373047
0,0.015128374099731445,0.0019195079803466797,0.017054080963134766
0,0.014950990676879883,0.0011534690856933594,0.016110897064208984
0,0.014573097229003906,0.0011370182037353516,0.01571512222290039
0,0.014861583709716797,0.0011625289916992188,0.01602911949157715
0,0.014539718627929688,0.0011324882507324219,0.015677928924560547
0,0.018315553665161133,0.0020182132720947266,0.020340681076049805
0,0.014719486236572266,0.0019631385803222656,0.01669454574584961
0,0.01479339599609375,0.0011217594146728516,0.01592254638671875
0,0.014489412307739258,0.0011310577392578125,0.015626907348632812
0,0.015234231948852539,0.001890420913696289,0.01712965965270996
0,0.014492034912109375,0.0019481182098388672,0.016445636749267578
0,0.014693260192871094,0.0011146068572998047,0.01581263542175293
0,0.01446533203125,0.0011456012725830078,0.01561594009399414
0,0.014599084854125977,0.0011363029479980469,0.015740394592285156
0,0.014484882354736328,0.001148223876953125,0.01563882827758789
0,0.014695882797241211,0.0012395381927490234,0.015941381454467773
0,0.014536142349243164,0.001219034194946289,0.015759706497192383
0,0.01468968391418457,0.0011591911315917969,0.015854358673095703
0,0.014920949935913086,0.001142740249633789,0.01606893539428711
0,0.014911651611328125,0.0011441707611083984,0.016061067581176758
0,0.014866828918457031,0.0011179447174072266,0.015990495681762695
0,0.015053272247314453,0.001157522201538086,0.016215801239013672
0,0.015012025833129883,0.001146554946899414,0.016164064407348633
0,0.015002012252807617,0.001148223876953125,0.016157150268554688
0,0.014880180358886719,0.0011563301086425781,0.01604175567626953
0,0.01439356803894043,0.0011510848999023438,0.015549659729003906
0,0.014795303344726562,0.001146554946899414,0.01594710350036621
0,0.015108108520507812,0.0011355876922607422,0.016248703002929688
0,0.015260934829711914,0.0011448860168457031,0.016411781311035156
0,0.015285491943359375,0.001195669174194336,0.016486167907714844
0,0.014967679977416992,0.0011565685272216797,0.016129493713378906
0,0.014986515045166016,0.001085519790649414,0.016077041625976562
0,0.014311790466308594,0.0011370182037353516,0.015454530715942383
0,0.015112638473510742,0.0011439323425292969,0.016262292861938477
0,0.015655517578125,0.00032019615173339844,0.015981435775756836
0,0.015712976455688477,0.0012135505676269531,0.01693439483642578
0,0.014701604843139648,0.0012004375457763672,0.01590704917907715
0,0.015019893646240234,0.0011785030364990234,0.016204118728637695
0,0.01477956771850586,0.0011794567108154297,0.01596379280090332
0,0.014811038970947266,0.0011479854583740234,0.015964031219482422
0,0.014771223068237305,0.0011310577392578125,0.015908002853393555
0,0.014877080917358398,0.001134634017944336,0.016016483306884766
0,0.014655828475952148,0.001287698745727539,0.01594853401184082
0,0.014862537384033203,0.0011625289916992188,0.016031503677368164
0,0.014513015747070312,0.0011365413665771484,0.015654802322387695
0,0.014654159545898438,0.0011506080627441406,0.015810251235961914
0,0.014573097229003906,0.001157522201538086,0.015735864639282227
0,0.016102075576782227,0.001180410385131836,0.01728987693786621
0,0.01383352279663086,0.0011453628540039062,0.014984846115112305
0,0.01448965072631836,0.0011126995086669922,0.015607118606567383
0,0.014884710311889648,0.00115966796875,0.016049861907958984
0,0.014650821685791016,0.0012922286987304688,0.015953779220581055
0,0.014932632446289062,0.0011200904846191406,0.016057968139648438
0,0.014924287796020508,0.0011184215545654297,0.016048431396484375
0,0.014481782913208008,0.0011134147644042969,0.015600204467773438
0,0.01817464828491211,0.0013377666473388672,0.019519805908203125
0,0.014430522918701172,0.0011363029479980469,0.015572309494018555
0,0.01483011245727539,0.0011360645294189453,0.01597142219543457
0,0.013786077499389648,0.0011372566223144531,0.014929056167602539
0,0.017050504684448242,0.0012607574462890625,0.018323421478271484
0,0.012847423553466797,0.0011675357818603516,0.014022111892700195
0,0.012987613677978516,0.0011527538299560547,0.014147520065307617
0,0.01390218734741211,0.0011968612670898438,0.015104293823242188
0,0.014171600341796875,0.0011174678802490234,0.015294551849365234
0,0.01565408706665039,0.001569509506225586,0.01723456382751465
0,0.020259380340576172,0.0011684894561767578,0.02143549919128418
0,0.012776851654052734,0.0011188983917236328,0.013903141021728516
0,0.012801408767700195,0.0012409687042236328,0.014049768447875977
0,0.01332235336303711,0.0011429786682128906,0.014472484588623047
0,0.012678384780883789,0.0011506080627441406,0.013836145401000977
0,0.01284027099609375,0.0012025833129882812,0.014048337936401367
0,0.013021230697631836,0.0011358261108398438,0.014164209365844727
0,0.014524698257446289,0.0011317729949951172,0.015662431716918945
