latency_od,latency_whole
0.0914158821105957,0.09142804145812988
0.049649953842163086,0.04965782165527344
0.050253868103027344,0.0502622127532959
0.04619860649108887,0.04620552062988281
0.04600977897644043,0.046018123626708984
0.04611682891845703,0.046124935150146484
0.04495072364807129,0.044957876205444336
0.04344987869262695,0.04345822334289551
0.04431414604187012,0.04432177543640137
0.04238009452819824,0.04238772392272949
0.04248952865600586,0.04249691963195801
0.04284310340881348,0.042850494384765625
0.04161477088928223,0.041622161865234375
0.04458475112915039,0.04459214210510254
0.04267239570617676,0.04268002510070801
0.041034698486328125,0.041042327880859375
0.041686058044433594,0.04169440269470215
0.041243553161621094,0.041251182556152344
0.042740821838378906,0.042748451232910156
0.041513919830322266,0.04152202606201172
0.04295754432678223,0.04296517372131348
0.04124331474304199,0.041251182556152344
0.04125165939331055,0.0412595272064209
0.04121255874633789,0.04122018814086914
0.04144096374511719,0.041448354721069336
0.04163169860839844,0.041638851165771484
0.04146146774291992,0.04146909713745117
0.04152059555053711,0.041527748107910156
0.04194188117980957,0.04194998741149902
0.04146146774291992,0.04146981239318848
0.04173016548156738,0.04173731803894043
0.04152059555053711,0.041527748107910156
0.04145026206970215,0.0414583683013916
0.04148387908935547,0.04149150848388672
0.04128432273864746,0.04129195213317871
0.04204058647155762,0.04204821586608887
0.043177127838134766,0.04318499565124512
0.04094576835632324,0.04095339775085449
0.04105997085571289,0.041068077087402344
0.04112386703491211,0.04113149642944336
0.04125261306762695,0.041260719299316406
0.041728973388671875,0.041736602783203125
0.041373252868652344,0.041381120681762695
0.04142475128173828,0.04143261909484863
0.04212379455566406,0.042131662368774414
0.04106736183166504,0.041074514389038086
0.04242348670959473,0.04243063926696777
0.04128384590148926,0.04129147529602051
0.045073509216308594,0.04508090019226074
0.044182777404785156,0.04419064521789551
0.04421210289001465,0.0442194938659668
0.04349637031555176,0.04350423812866211
0.04186677932739258,0.041875600814819336
0.04331493377685547,0.04332280158996582
0.045052528381347656,0.04506087303161621
0.04465508460998535,0.044663190841674805
0.044324398040771484,0.044332027435302734
0.04410576820373535,0.04411196708679199
0.04361104965209961,0.04361891746520996
0.04119539260864258,0.041204214096069336
0.041290283203125,0.04129815101623535
0.04123067855834961,0.04123854637145996
0.04123520851135254,0.04124259948730469
0.0424802303314209,0.04248762130737305
0.042162418365478516,0.04217028617858887
0.043082475662231445,0.0430903434753418
0.04144549369812012,0.04145312309265137
0.04134845733642578,0.041356563568115234
0.05020713806152344,0.0502166748046875
0.048769474029541016,0.04877805709838867
0.049546241760253906,0.049553632736206055
