,empty_road_detection_result,latency_stage1,latency_stage2,latency_whole
18170,1,0.014493942260742188,0.033648929595947265,0.04824566841125488
18171,1,0.014049768447875977,0.06461663818359376,0.07876992225646973
18172,1,0.012737035751342773,0.04796150588989258,0.06079578399658203
18173,1,0.012745141983032227,0.04631391906738281,0.059159040451049805
18174,1,0.012633323669433594,0.04475676727294922,0.05749964714050293
18175,1,0.013808012008666992,0.03532185745239258,0.04923295974731445
18176,1,0.013940095901489258,0.03380156707763672,0.04784512519836426
18177,1,0.013816118240356445,0.03121171188354492,0.045128583908081055
18178,1,0.013929605484008789,0.033981502532958986,0.04801464080810547
18179,1,0.013792037963867188,0.053271743774414064,0.06719565391540527
18180,1,0.013887405395507812,0.05082748794555664,0.06482648849487305
18181,1,0.012880802154541016,0.05314992141723633,0.06613779067993164
18182,1,0.015098094940185547,0.03555340957641601,0.05075502395629883
18183,1,0.014349699020385742,0.03400284957885742,0.048455238342285156
18184,1,0.014191150665283203,0.03580950546264648,0.05010652542114258
18185,1,0.01440882682800293,0.0394073600769043,0.05392003059387207
18186,1,0.014136314392089844,0.05545747375488281,0.06972217559814453
18187,1,0.013587713241577148,0.0551409912109375,0.06884574890136719
18188,1,0.014064311981201172,0.037755264282226565,0.05192375183105469
18189,1,0.014333963394165039,0.03687891387939453,0.051319122314453125
18190,1,0.01519632339477539,0.06372089767456054,0.07905411720275879
18191,1,0.014108657836914062,0.038760833740234375,0.052976369857788086
18192,1,0.015045166015625,0.058047039031982425,0.07322478294372559
18193,1,0.013201713562011719,0.05526774215698242,0.06858563423156738
18194,1,0.013335227966308594,0.056726207733154295,0.07016992568969727
18195,1,0.012934684753417969,0.05365235137939453,0.06670594215393066
18196,1,0.012717247009277344,0.053449375152587894,0.06628704071044922
18197,1,0.012452363967895508,0.05524812698364258,0.06781220436096191
18198,1,0.012757539749145508,0.05165667343139648,0.06453323364257812
18199,1,0.013769865036010742,0.03523507308959961,0.04911041259765625
18200,1,0.01407003402709961,0.030252767562866212,0.044432640075683594
18201,1,0.0127410888671875,0.0525299186706543,0.06538820266723633
18202,1,0.012642145156860352,0.05576831817626953,0.06851387023925781
18203,1,0.0128631591796875,0.055788799285888674,0.06874918937683105
18204,1,0.012811660766601562,0.04986947250366211,0.06278514862060547
18205,1,0.01419687271118164,0.034257568359375,0.048563241958618164
18206,1,0.014365911483764648,0.05427788925170898,0.0687556266784668
18207,1,0.01426243782043457,0.05042166519165039,0.06480956077575684
18208,1,0.013897895812988281,0.044770240783691406,0.058807373046875
18209,1,0.014204263687133789,0.03524879837036133,0.049553632736206055
18210,1,0.01446676254272461,0.03928416061401367,0.05385708808898926
18211,1,0.01761627197265625,0.05443100738525391,0.07217049598693848
18212,1,0.012880802154541016,0.047390369415283205,0.06036782264709473
18213,1,0.013901948928833008,0.046587806701660156,0.06058907508850098
18214,1,0.012718915939331055,0.046832382202148436,0.059648990631103516
18215,1,0.012863636016845703,0.04421993637084961,0.05718541145324707
18216,1,0.013903379440307617,0.034762432098388675,0.04877662658691406
18217,1,0.01845550537109375,0.04997907257080078,0.06857109069824219
18218,1,0.012284040451049805,0.04337417602539063,0.05576825141906738
18219,1,0.012236833572387695,0.04532342529296875,0.057677268981933594
18220,1,0.012255191802978516,0.045188289642333984,0.05755329132080078
18221,1,0.012326478958129883,0.04685238265991211,0.05929446220397949
18222,1,0.012270689010620117,0.044846561431884764,0.05722808837890625
18223,1,0.012150049209594727,0.04515923309326172,0.05742478370666504
18224,1,0.013590574264526367,0.04328006362915039,0.0569913387298584
18225,1,0.01223134994506836,0.045749855041503903,0.058091163635253906
18226,1,0.012259721755981445,0.04673436737060547,0.05910301208496094
18227,1,0.01224517822265625,0.04783375930786133,0.06019234657287598
18228,1,0.012039422988891602,0.047993854522705076,0.06014251708984375
18229,1,0.013990163803100586,0.03672710418701172,0.05082201957702637
18230,1,0.017965316772460938,0.05618476867675781,0.07428526878356934
18231,1,0.012884855270385742,0.04808569717407227,0.0610964298248291
18232,1,0.012773752212524414,0.04408111953735352,0.05695843696594238
18233,1,0.012670040130615234,0.04663027191162109,0.059412240982055664
18234,1,0.012042522430419922,0.04547574234008789,0.057631731033325195
18235,1,0.012553930282592773,0.045598976135253905,0.05826902389526367
18236,1,0.014012813568115234,0.03593708801269531,0.050144195556640625
18237,1,0.013808727264404297,0.033652000427246094,0.047564029693603516
18238,1,0.01694035530090332,0.052682144165039066,0.06973791122436523
18239,1,0.013024091720581055,0.05275875091552734,0.06590700149536133
18240,1,0.012331485748291016,0.04775711822509766,0.06020522117614746
18241,1,0.012644290924072266,0.04977068710327148,0.06252717971801758
18242,1,0.012356758117675781,0.04749977493286133,0.05997896194458008
18243,1,0.013807296752929688,0.034175392150878905,0.04808545112609863
18244,1,0.014056921005249023,0.03388636779785156,0.04804372787475586
18245,1,0.016115665435791016,0.05494831848144531,0.07118082046508789
18246,1,0.012866020202636719,0.049755870819091795,0.0627298355102539
18247,1,0.012474536895751953,0.047508609771728515,0.06010866165161133
18248,1,0.012447834014892578,0.04840867233276367,0.060971736907958984
18249,1,0.014833450317382812,0.03661862564086914,0.05155658721923828
18250,1,0.017978429794311523,0.051388736724853515,0.06948304176330566
18251,1,0.012587785720825195,0.04807107162475586,0.060784101486206055
18252,1,0.012744903564453125,0.0516033935546875,0.06445813179016113
18253,1,0.012604713439941406,0.05454828643798828,0.0672767162322998
18254,1,0.013796567916870117,0.038777217864990235,0.05267786979675293
18255,1,0.013893604278564453,0.05674607849121094,0.07075285911560059
18256,1,0.01396489143371582,0.05424233627319336,0.06833863258361816
18257,1,0.015273809432983398,0.05536972808837891,0.07075738906860352
18258,1,0.012427568435668945,0.06129292678833008,0.07384562492370605
18259,1,0.012342691421508789,0.05720912170410156,0.06967687606811523
18260,1,0.01215505599975586,0.056842945098876954,0.06912517547607422
18261,1,0.01384115219116211,0.03899679946899414,0.052942514419555664
18262,1,0.01423954963684082,0.037568351745605466,0.05191230773925781
18263,1,0.014560461044311523,0.03570495986938477,0.0503695011138916
18264,1,0.014079570770263672,0.06274867248535156,0.07693934440612793
18265,1,0.014829397201538086,0.040145153045654296,0.05507802963256836
18266,1,0.017992019653320312,0.05806729507446289,0.07618093490600586
18267,1,0.01273345947265625,0.05035948944091797,0.06320309638977051
18268,1,0.012497663497924805,0.053569087982177736,0.06618261337280273
18269,1,0.013139009475708008,0.05207196807861328,0.0653221607208252
18270,1,0.012485027313232422,0.05135244750976563,0.06394767761230469
18271,1,0.012179374694824219,0.05386700820922852,0.06615900993347168
18272,1,0.012932777404785156,0.05301958465576172,0.06606316566467285
18273,1,0.014010190963745117,0.04010470581054688,0.05422401428222656
18274,1,0.01429891586303711,0.03887046432495117,0.05327773094177246
18275,1,0.014600276947021484,0.040811710357666016,0.05551862716674805
18276,1,0.01460719108581543,0.040513694763183596,0.05523562431335449
18277,1,0.014539480209350586,0.05940963363647461,0.07407069206237793
18278,1,0.01408696174621582,0.06455535888671875,0.07874488830566406
18279,1,0.013357400894165039,0.05783516693115234,0.0712893009185791
18280,1,0.013867855072021484,0.04071427154541016,0.05468487739562988
18281,1,0.014719724655151367,0.036440673828125,0.05126333236694336
18282,1,0.014739990234375,0.036598400115966795,0.051442861557006836
18283,1,0.014683246612548828,0.05534633636474609,0.07014012336730957
18284,1,0.012825727462768555,0.04864992141723633,0.06158900260925293
18285,1,0.01467752456665039,0.03585619354248047,0.050635337829589844
18286,1,0.01811981201171875,0.05341206359863281,0.07169127464294434
18287,1,0.013135433197021484,0.04377151870727539,0.0570216178894043
18288,1,0.014226436614990234,0.03413612747192383,0.04846620559692383
18289,1,0.014112234115600586,0.0326141128540039,0.04683685302734375
18290,1,0.014243602752685547,0.03181001663208008,0.04615426063537598
18291,1,0.014479875564575195,0.032083168029785156,0.04667162895202637
18292,1,0.016005754470825195,0.03154006385803223,0.047649383544921875
18293,1,0.014357805252075195,0.03130316734313965,0.045762062072753906
18294,1,0.014292001724243164,0.031751615524291996,0.046143531799316406
18295,1,0.01493978500366211,0.023386240005493164,0.0384373664855957
18296,1,0.01417398452758789,0.04157868957519531,0.05585932731628418
18297,1,0.017429351806640625,0.024835840225219726,0.042380332946777344
18298,1,0.0160977840423584,0.04393056106567383,0.06013774871826172
18299,1,0.014822244644165039,0.03362166213989258,0.048546552658081055
18300,1,0.017595529556274414,0.05227027130126953,0.06997847557067871
18301,1,0.01272439956665039,0.04733254241943359,0.06017875671386719
18302,1,0.012727022171020508,0.045768192291259766,0.05861306190490723
18303,1,0.014438629150390625,0.03387648010253906,0.048415422439575195
18304,1,0.016579627990722656,0.05584463882446289,0.07256531715393066
18305,1,0.012694597244262695,0.048265407562255856,0.06107759475708008
18306,1,0.012493133544921875,0.04701814270019531,0.05963611602783203
18307,1,0.014130353927612305,0.037239070892333984,0.05151987075805664
18308,1,0.014017105102539062,0.03211164855957031,0.046230316162109375
18309,1,0.014098405838012695,0.033242881774902346,0.04745316505432129
18310,1,0.014164447784423828,0.03344675064086914,0.04771113395690918
18311,1,0.014377355575561523,0.04634697723388672,0.06087303161621094
18312,1,0.01736307144165039,0.051215873718261716,0.06869697570800781
18313,1,0.012995719909667969,0.048019073486328126,0.06113791465759277
18314,1,0.012763023376464844,0.04804240036010742,0.06093764305114746
18315,1,0.012957096099853516,0.04816537475585937,0.06124067306518555
18316,1,0.012966632843017578,0.04730531311035156,0.06038832664489746
18317,1,0.012966632843017578,0.046071903228759765,0.05915689468383789
18318,1,0.012847661972045898,0.046676254272460936,0.05964159965515137
18319,1,0.014370918273925781,0.034821697235107425,0.049317121505737305
18320,1,0.017827987670898438,0.046835968017578125,0.06477952003479004
18321,1,0.01269078254699707,0.046440673828125,0.05926084518432617
18322,1,0.01278829574584961,0.047401504516601564,0.06030893325805664
18323,1,0.012902975082397461,0.04806528091430664,0.06108736991882324
18324,1,0.012663125991821289,0.0484351692199707,0.06121683120727539
18325,1,0.013323307037353516,0.04978246307373047,0.0632166862487793
18326,1,0.01443791389465332,0.035517822265625,0.0500645637512207
18327,0,0.016046524047851562,0.0013574719429016112,0.017573118209838867
18328,1,0.015392541885375977,0.047701919555664066,0.06320595741271973
18329,1,0.014636039733886719,0.03534198379516602,0.05008554458618164
18330,1,0.014598846435546875,0.03488675308227539,0.049588680267333984
18331,1,0.014616012573242188,0.05827056121826172,0.07300972938537598
